,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
213,"['odisha', 'chief', 'minister', 'office', 'cm', 'naveen', 'patnaik', 'donate', 'month', '’', 'salary', 'chief', 'minister', 'relief', 'fund', 'help', 'affect', 'covid', 'reiterate', 'extraordinary', 'circumstance', 'demand', 'extraordinary', 'response', 'cm', 'appeal', 'donate', 'generously', 'cause']","['odisha', 'chief', 'minister', 'office', 'cm', 'naveen', 'patnaik', 'donate', 'month', '’', 'salary', 'chief', 'minister', 'relief', 'fund', 'help', 'affect', 'covid', 'reiterate', 'extraordinary', 'circumstance', 'demand', 'extraordinary', 'response', 'cm', 'appeal', 'donate', 'generously', 'cause']",9,0,",donate,relief,fund,help,extraordinary,extraordinary,appeal,donate,generously",,positive
214,"['curfew', 'impose', 'bhopal', 'jabalpur', 'tomorrow', 'also', 'people', 'strictly', 'follow', 'lockdown', 'impose', 'district', 'state', 'appeal', 'people', 'stay', 'home', 'us', 'emergency', 'essential', 'service', 'available', 'people', 'mp', 'cm', 'shivraj', 'singh', 'chouhan', 'covid', 'http']","['curfew', 'impose', 'bhopal', 'jabalpur', 'tomorrow', 'also', 'people', 'strictly', 'follow', 'lockdown', 'impose', 'district', 'state', 'appeal', 'people', 'stay', 'home', 'us', 'emergency', 'essential', 'service', 'available', 'people', 'mp', 'cm', 'shivraj', 'singh', 'chouhan', 'covid', 'http']",3,6,",appeal,essential,available",",curfew,impose,strictly,lockdown,impose,emergency",negative
215,"['police', 'register', 'case', 'person', 'sambalpur', 'odisha', 'violate', 'covid', 'quarantine', 'guideline', 'person', 'recently', 'return', 'uzbekistan', 'odisha', 'police', 'pro', 'public', 'relations', 'officer', 'sn', 'parida']","['police', 'register', 'case', 'person', 'sambalpur', 'odisha', 'violate', 'covid', 'quarantine', 'guideline', 'person', 'recently', 'return', 'uzbekistan', 'odisha', 'police', 'pro', 'public', 'relations', 'officer', 'sn', 'parida']",2,2,",quarantine,guideline",",case,violate",neutral
216,"['aiims', 'resident', 'doctor', 'association', 'write', 'letter', 'director', 'aiims', 'say', 'approach', 'psus', 'corporates', 'country', 'offer', 'help', 'bharat', 'dynamics', 'posco', 'india', 'offer', 'fund', 'kindly', 'ensure', 'speedy', 'processing', 'proposal', 'covid']","['aiims', 'resident', 'doctor', 'association', 'write', 'letter', 'director', 'aiims', 'say', 'approach', 'psus', 'corporates', 'country', 'offer', 'help', 'bharat', 'dynamics', 'posco', 'india', 'offer', 'fund', 'kindly', 'ensure', 'speedy', 'processing', 'proposal', 'covid']",8,0,",offer,help,offer,fund,kindly,ensure,speedy,proposal",,positive
217,"['person', 'arrest', 'kolkata', 'violate', 'restriction', 'order', 'prosecute', 'section', 'indian', 'penal', 'code', 'appeal', 'citizen', 'stay', 'home', 'cooperate', 'administration', 'anuj', 'sharma', 'kolkata', 'police', 'commissioner', 'covid', 'westbengal']","['person', 'arrest', 'kolkata', 'violate', 'restriction', 'order', 'prosecute', 'section', 'indian', 'penal', 'code', 'appeal', 'citizen', 'stay', 'home', 'cooperate', 'administration', 'anuj', 'sharma', 'kolkata', 'police', 'commissioner', 'covid', 'westbengal']",2,4,",prosecute,appeal",",arrest,violate,restriction,prosecute",negative
218,"['bhopal', 'shivraj', 'singh', 'chouhan', 'hold', 'high', 'level', 'meeting', 'official', 'review', 'preparedness', 'wake', 'covid', 'take', 'charge', 'chief', 'minister', 'madhya', 'pradesh', 'today', 'http']","['bhopal', 'shivraj', 'singh', 'chouhan', 'hold', 'high', 'level', 'meeting', 'official', 'review', 'preparedness', 'wake', 'covid', 'take', 'charge', 'chief', 'minister', 'madhya', 'pradesh', 'today', 'http']",0,0,,,neutral
219,"['tamil', 'nadu', 'special', 'air', 'asia', 'flight', 'land', 'chennai', 'airport', 'today', 'evacuate', 'person', 'include', 'one', 'woman', 'malaysia', 'passenger', 'shift', 'indian', 'air', 'force', 'facility', 'tambaram', 'air', 'force', 'station', 'near', 'chennai', 'quarantine', 'covid']","['tamil', 'nadu', 'special', 'air', 'asia', 'flight', 'land', 'chennai', 'airport', 'today', 'evacuate', 'person', 'include', 'one', 'woman', 'malaysia', 'passenger', 'shift', 'indian', 'air', 'force', 'facility', 'tambaram', 'air', 'force', 'station', 'near', 'chennai', 'quarantine', 'covid']",2,0,",facility,quarantine",,positive
220,"['team', 'lead', 'colleague', 'masarat', 'hashim', 'kas', 'involve', 'brilliant', 'professional', 'track', 'people', 'return', 'affected', 'country', 'skip', 'screen', 'change', 'route', 'amazing', 'job', 'srinagar', 'thankful', 'input', 'shahid', 'choudhary', 'srinagar', 'dm', 'covid']","['team', 'lead', 'colleague', 'masarat', 'hashim', 'kas', 'involve', 'brilliant', 'professional', 'track', 'people', 'return', 'affected', 'country', 'skip', 'screen', 'change', 'route', 'amazing', 'job', 'srinagar', 'thankful', 'input', 'shahid', 'choudhary', 'srinagar', 'dm', 'covid']",5,0,",lead,brilliant,screen,amazing,thankful",,positive
221,"['ministry', 'home', 'affairs', 'issue', 'letter', 'stop', 'incoming', 'passenger', 'traffic', 'immigration', 'check', 'post', 'icps', 'include', 'airport', 'icps', 'land', 'port', 'icps', 'rail', 'port', 'icps', 'river', 'port', 'icps', 'view', 'spread', 'covid']","['ministry', 'home', 'affairs', 'issue', 'letter', 'stop', 'incoming', 'passenger', 'traffic', 'immigration', 'check', 'post', 'icps', 'include', 'airport', 'icps', 'land', 'port', 'icps', 'rail', 'port', 'icps', 'river', 'port', 'icps', 'view', 'spread', 'covid']",0,3,,",issue,rail,spread",negative
222,"['three', 'new', 'covid', 'positive', 'case', 'tamil', 'nadu', '—', 'year', 'old', 'return', 'london', 'year', 'old', 'return', 'london', 'year', 'old', 'resident', 'anna', 'nagar', 'three', 'isolation', 'amp', 'treatment', 'dr', 'c', 'vijayabaskar', 'tamil', 'nadu', 'health', 'minister', 'file', 'pic']","['three', 'new', 'covid', 'positive', 'case', 'tamil', 'nadu', '—', 'year', 'old', 'return', 'london', 'year', 'old', 'return', 'london', 'year', 'old', 'resident', 'anna', 'nagar', 'three', 'isolation', 'amp', 'treatment', 'dr', 'c', 'vijayabaskar', 'tamil', 'nadu', 'health', 'minister', 'file', 'pic']",1,3,",treatment",",positive,case,isolation",negative
223,"['telangana', 'police', 'register', 'case', 'deputy', 'superintendent', 'police', 'son', 'return', 'uk', 'follow', 'quarantine', 'protocol', 'dsp', 'son', 'test', 'positive', 'covid']","['telangana', 'police', 'register', 'case', 'deputy', 'superintendent', 'police', 'son', 'return', 'uk', 'follow', 'quarantine', 'protocol', 'dsp', 'son', 'test', 'positive', 'covid']",1,2,",quarantine",",case,positive",negative
224,"['bjp', 'worker', 'work', 'honestly', 'development', 'mp', 'right', 'aim', 'stop', 'spread', 'covid', 'appeal', 'party', 'worker', 'celebrate', 'oath', 'taking', 'ceremony', 'amp', 'come', 'street', 'stay', 'home', 'amp', 'pray', 'newly', 'form', 'govt', 'ss', 'chouhan', 'http']","['bjp', 'worker', 'work', 'honestly', 'development', 'mp', 'right', 'aim', 'stop', 'spread', 'covid', 'appeal', 'party', 'worker', 'celebrate', 'oath', 'taking', 'ceremony', 'amp', 'come', 'street', 'stay', 'home', 'amp', 'pray', 'newly', 'form', 'govt', 'ss', 'chouhan', 'http']",3,1,",right,appeal,celebrate",",spread",positive
225,"['total', 'covid', 'positive', 'case', 'rise', 'maharashtra', 'health', 'minister', 'pro']","['total', 'covid', 'positive', 'case', 'rise', 'maharashtra', 'health', 'minister', 'pro']",0,3,,",positive,case,rise",negative
226,"['airborne', 'spread', 'n', 'report', 'covid', 'chinese', 'authority', 'report', 'possibility', 'aerosol', 'transmission', 'relatively', 'closed', 'environment', 'prolonged', 'exposure', 'like', 'icus', 'ccus', 'hospital', 'epid', 'data', 'analysis', 'need', 'understand', 'south', 'east', 'asia']","['airborne', 'spread', 'n', 'report', 'covid', 'chinese', 'authority', 'report', 'possibility', 'aerosol', 'transmission', 'relatively', 'closed', 'environment', 'prolonged', 'exposure', 'like', 'icus', 'ccus', 'hospital', 'epid', 'data', 'analysis', 'need', 'understand', 'south', 'east', 'asia']",2,1,",like,understand",",spread",positive
227,"['would', 'like', 'pledge', 'rs', 'lakh', 'mplad', 'fund', 'equipment', 'may', 'need', 'covid', 'treatment', 'delhi', 'govt', 'hospitals', 'kindly', 'direct', 'officers', 'charge', 'let', 'office', 'know', 'requirement', 'gautam', 'gambhir', 'bjp', 'mp', 'east', 'delhi', 'letter', 'delhi', 'cm', 'file', 'pic']","['would', 'like', 'pledge', 'rs', 'lakh', 'mplad', 'fund', 'equipment', 'may', 'need', 'covid', 'treatment', 'delhi', 'govt', 'hospitals', 'kindly', 'direct', 'officers', 'charge', 'let', 'office', 'know', 'requirement', 'gautam', 'gambhir', 'bjp', 'mp', 'east', 'delhi', 'letter', 'delhi', 'cm', 'file', 'pic']",4,0,",like,fund,treatment,kindly",,positive
228,"['assessing', 'current', 'situation', 'advise', 'commissioner', 'navodaya', 'vidyalaya', 'make', 'hostel', 'student', 'stay', 'available', 'respective', 'district', 'administration', 'aid', 'fight', 'covid', 'union', 'hrd', 'minister', 'ramesh', 'pokhriyal']","['assessing', 'current', 'situation', 'advise', 'commissioner', 'navodaya', 'vidyalaya', 'make', 'hostel', 'student', 'stay', 'available', 'respective', 'district', 'administration', 'aid', 'fight', 'covid', 'union', 'hrd', 'minister', 'ramesh', 'pokhriyal']",3,0,",advise,available,aid",,positive
229,"['chandigarh', 'mp', 'kirron', 'kher', 'release', 'rs', 'crore', 'mp', 'local', 'area', 'development', 'fund', 'mplad', 'purchase', 'essential', 'item', 'especially', 'ventilator', 'government', 'medical', 'college', 'hospital', 'chandigarh', 'curb', 'covid', 'file', 'photo']","['chandigarh', 'mp', 'kirron', 'kher', 'release', 'rs', 'crore', 'mp', 'local', 'area', 'development', 'fund', 'mplad', 'purchase', 'essential', 'item', 'especially', 'ventilator', 'government', 'medical', 'college', 'hospital', 'chandigarh', 'curb', 'covid', 'file', 'photo']",2,0,",fund,essential",,positive
230,"['families', 'ration', 'card', 'get', 'free', 'ration', 'month', 'pensioner', 'get', 'month', 'pension', 'advance', 'every', 'family', 'ration', 'card', 'lockdown', 'area', 'get', 'rs', 'students', 'class', 'class', 'get', 'scholarship', 'till', 'march', 'bihar', 'cm', 'nitish', 'kumar', 'covid']","['families', 'ration', 'card', 'get', 'free', 'ration', 'month', 'pensioner', 'get', 'month', 'pension', 'advance', 'every', 'family', 'ration', 'card', 'lockdown', 'area', 'get', 'rs', 'students', 'class', 'class', 'get', 'scholarship', 'till', 'march', 'bihar', 'cm', 'nitish', 'kumar', 'covid']",1,1,",free",",lockdown",neutral
231,"['anyone', 'catch', 'move', 'around', 'without', 'valid', 'reason', 'send', 'jail', 'non', 'bailable', 'offence', 'case', 'register', 'section', 'indian', 'penal', 'code', 'cb', 'rishyanth', 'superintendent', 'police', 'mysore', 'karnataka', 'covid']","['anyone', 'catch', 'move', 'around', 'without', 'valid', 'reason', 'send', 'jail', 'non', 'bailable', 'offence', 'case', 'register', 'section', 'indian', 'penal', 'code', 'cb', 'rishyanth', 'superintendent', 'police', 'mysore', 'karnataka', 'covid']",0,2,,",offence,case",negative
232,"['two', 'person', 'awantipora', 'area', 'conceal', 'travel', 'history', 'order', 'evade', 'necessary', 'quarantine', 'process', 'case', 'fir', 'u', 'ipc', 'register', 'police', 'station', 'awantipora', 'jammu', 'kashmir', 'police', 'covid']","['two', 'person', 'awantipora', 'area', 'conceal', 'travel', 'history', 'order', 'evade', 'necessary', 'quarantine', 'process', 'case', 'fir', 'u', 'ipc', 'register', 'police', 'station', 'awantipora', 'jammu', 'kashmir', 'police', 'covid']",1,2,",quarantine",",evade,case",negative
233,"['take', 'legal', 'action', 'return', 'foreign', 'country', 'roam', 'freely', 'skip', 'self', 'quarantine', 'passport', 'seize', 'tamil', 'nadu', 'health', 'minister', 'c', 'vijayabaskar', 'covid', 'file', 'pic']","['take', 'legal', 'action', 'return', 'foreign', 'country', 'roam', 'freely', 'skip', 'self', 'quarantine', 'passport', 'seize', 'tamil', 'nadu', 'health', 'minister', 'c', 'vijayabaskar', 'covid', 'file', 'pic']",1,0,",quarantine",,positive
234,"['prime', 'minister', 'narendra', 'modi', 'interact', 'medium', 'head', 'video', 'conferencing', 'covid']","['prime', 'minister', 'narendra', 'modi', 'interact', 'medium', 'head', 'video', 'conferencing', 'covid']",0,0,,,neutral
235,"['looks', 'like', 'take', 'extended', 'period', 'rest', 'social', 'distancing', 'hope', 'stay', 'home', 'stay', 'safe', 'delhi', 'metro', 'rail', 'corporation', 'dmrc', 'covid']","['looks', 'like', 'take', 'extended', 'period', 'rest', 'social', 'distancing', 'hope', 'stay', 'home', 'stay', 'safe', 'delhi', 'metro', 'rail', 'corporation', 'dmrc', 'covid']",3,1,",like,extended,safe",",rail",positive
236,"['supreme', 'court', 'make', 'preparation', 'hearing', 'matter', 'video', 'conferencing', 'first', 'time', 'due', 'covid']","['supreme', 'court', 'make', 'preparation', 'hearing', 'matter', 'video', 'conferencing', 'first', 'time', 'due', 'covid']",1,0,",supreme",,positive
237,"['government', 'india', 'ask', 'state', 'strictly', 'enforce', 'lockdown', 'legal', 'action', 'take', 'violator', 'covid']","['government', 'india', 'ask', 'state', 'strictly', 'enforce', 'lockdown', 'legal', 'action', 'take', 'violator', 'covid']",0,3,,",strictly,lockdown,violator",negative
238,"['little', 'upset', 'china', 'much', 'like', 'president', 'xi', 'respect', 'country', 'admire', 'short', 'period', 'time', 'ask', 'could', 'send', 'people', 'help', 'n', 'want', 'pride', 'n', 'respond', 'us', 'president', 'donald', 'trump', 'covid']","['little', 'upset', 'china', 'much', 'like', 'president', 'xi', 'respect', 'country', 'admire', 'short', 'period', 'time', 'ask', 'could', 'send', 'people', 'help', 'n', 'want', 'pride', 'n', 'respond', 'us', 'president', 'donald', 'trump', 'covid']",5,1,",like,respect,admire,help,pride",",upset",positive
239,"['medical', 'surveillance', 'team', 'day', 'track', 'people', 'come', 'foreign', 'country', 'skip', 'medical', 'team', 'change', 'route', 'avoid', 'travel', 'history', 'thankful', 'make', 'call', 'send', 'message', 'control', 'room', 'shahid', 'choudhary', 'srinagar', 'district', 'magistrate', 'covid']","['medical', 'surveillance', 'team', 'day', 'track', 'people', 'come', 'foreign', 'country', 'skip', 'medical', 'team', 'change', 'route', 'avoid', 'travel', 'history', 'thankful', 'make', 'call', 'send', 'message', 'control', 'room', 'shahid', 'choudhary', 'srinagar', 'district', 'magistrate', 'covid']",1,0,",thankful",,positive
240,"['persons', 'diagnose', 'infect', 'covid', 'shall', 'mandatorily', 'remain', 'isolation', 'facility', 'hospital', 'shall', 'leave', 'premise', 'discharge', 'treat', 'doctor', 'government', 'delhi']","['persons', 'diagnose', 'infect', 'covid', 'shall', 'mandatorily', 'remain', 'isolation', 'facility', 'hospital', 'shall', 'leave', 'premise', 'discharge', 'treat', 'doctor', 'government', 'delhi']",3,2,",facility,discharge,treat",",infect,isolation",positive
241,"['watch', 'pilots', 'air', 'asia', 'pune', 'delhi', 'flight', 'step', 'flight', 'rear', 'gate', 'passenger', 'possibly', 'infect', 'covid', 'sit', 'row', 'flight', 'passenger', 'late', 'test', 'negative', 'march', 'http']","['watch', 'pilots', 'air', 'asia', 'pune', 'delhi', 'flight', 'step', 'flight', 'rear', 'gate', 'passenger', 'possibly', 'infect', 'covid', 'sit', 'row', 'flight', 'passenger', 'late', 'test', 'negative', 'march', 'http']",1,1,",negative",",infect",neutral
242,"['case', 'report', 'suspected', 'covid', 'passenger', 'aboard', 'pune', 'new', 'delhi', 'th', 'march', 'seat', 'row', 'passenger', 'subsequently', 'screen', 'test', 'negative', 'air', 'asia', 'spokesperson']","['case', 'report', 'suspected', 'covid', 'passenger', 'aboard', 'pune', 'new', 'delhi', 'th', 'march', 'seat', 'row', 'passenger', 'subsequently', 'screen', 'test', 'negative', 'air', 'asia', 'spokesperson']",2,2,",screen,negative",",case,suspected",neutral
243,"['person', 'arrest', 'section', 'crpc', 'spread', 'misinformation', 'girl', 'infect', 'covid', 'dalanwala', 'area', 'dehradun', 'uttarakhand', 'police']","['person', 'arrest', 'section', 'crpc', 'spread', 'misinformation', 'girl', 'infect', 'covid', 'dalanwala', 'area', 'dehradun', 'uttarakhand', 'police']",0,3,,",arrest,spread,infect",negative
244,"['number', 'covid', 'case', 'rise', 'punjab', 'accord', 'state', 'health', 'department', 'one', 'person', 'die', 'state', 'due', 'disease']","['number', 'covid', 'case', 'rise', 'punjab', 'accord', 'state', 'health', 'department', 'one', 'person', 'die', 'state', 'due', 'disease']",0,3,,",case,rise,die",negative
245,"['case', 'covid', 'may', 'report', 'kerala', 'many', 'people', 'ask', 'remain', 'home', 'quarantine', 'return', 'affected', 'country', 'participate', 'function', 'may', 'infect', 'others', 'people', 'punish', 'kerala', 'health', 'minister', 'kk', 'shailaja']","['case', 'covid', 'may', 'report', 'kerala', 'many', 'people', 'ask', 'remain', 'home', 'quarantine', 'return', 'affected', 'country', 'participate', 'function', 'may', 'infect', 'others', 'people', 'punish', 'kerala', 'health', 'minister', 'kk', 'shailaja']",1,3,",quarantine",",case,infect,punish",negative
246,"['aiims', 'building', 'haryana', 'jhajjar', 'bed', 'use', 'exclusively', 'treat', 'covid', 'patient', 'indian', 'council', 'medical', 'research', 'director', 'general', 'balram', 'bhargava']","['aiims', 'building', 'haryana', 'jhajjar', 'bed', 'use', 'exclusively', 'treat', 'covid', 'patient', 'indian', 'council', 'medical', 'research', 'director', 'general', 'balram', 'bhargava']",1,0,",treat",,positive
247,"['one', 'covid', 'positive', 'patient', 'male', 'yr', 'die', 'today', 'surat', 'hospital', 'co', 'morbid', 'condition', 'one', 'female', 'year', 'die', 'vadodara', 'hospital', 'test', 'report', 'covid', 'await', 'also', 'comorbid', 'condition', 'health', 'amp', 'family', 'welfare', 'dept', 'gujarat']","['one', 'covid', 'positive', 'patient', 'male', 'yr', 'die', 'today', 'surat', 'hospital', 'co', 'morbid', 'condition', 'one', 'female', 'year', 'die', 'vadodara', 'hospital', 'test', 'report', 'covid', 'await', 'also', 'comorbid', 'condition', 'health', 'amp', 'family', 'welfare', 'dept', 'gujarat']",1,4,",welfare",",positive,die,morbid,die",negative
248,"['section', 'impose', 'pm', 'midnight', 'commissionerate', 'limit', 'ensure', 'people', 'come', 'home', 'janatacurfew', 'end', 'bhaskar', 'rao', 'commissioner', 'police', 'bangalore', 'city', 'covid']","['section', 'impose', 'pm', 'midnight', 'commissionerate', 'limit', 'ensure', 'people', 'come', 'home', 'janatacurfew', 'end', 'bhaskar', 'rao', 'commissioner', 'police', 'bangalore', 'city', 'covid']",1,2,",ensure",",impose,limit",negative
249,"['decide', 'inter', 'city', 'inter', 'state', 'bus', 'service', 'remain', 'suspended', 'till', 'march', 'people', 'travel', 'minimum', 'lockdown', 'rush', 'city', 'village', 'live', 'present', 'place', 'uttarakhand', 'cm', 'trivendra', 'singh', 'rawat', 'covid']","['decide', 'inter', 'city', 'inter', 'state', 'bus', 'service', 'remain', 'suspended', 'till', 'march', 'people', 'travel', 'minimum', 'lockdown', 'rush', 'city', 'village', 'live', 'present', 'place', 'uttarakhand', 'cm', 'trivendra', 'singh', 'rawat', 'covid']",0,1,,",lockdown",negative
250,"['people', 'elite', 'class', 'return', 'london', 'take', 'part', 'public', 'event', 'strict', 'action', 'must', 'take', 'sensitive', 'issue', 'one', 'us', 'must', 'extra', 'cautious', 'follow', 'guideline', 'order', 'control', 'spread', 'covid', 'rajya', 'sabha', 'dy', 'chairman', 'harivansh']","['people', 'elite', 'class', 'return', 'london', 'take', 'part', 'public', 'event', 'strict', 'action', 'must', 'take', 'sensitive', 'issue', 'one', 'us', 'must', 'extra', 'cautious', 'follow', 'guideline', 'order', 'control', 'spread', 'covid', 'rajya', 'sabha', 'dy', 'chairman', 'harivansh']",4,3,",elite,sensitive,cautious,guideline",",strict,issue,spread",positive
251,"['watch', 'mumbai', 'marine', 'drive', 'desert', 'today', 'people', 'choose', 'stay', 'indoors', 'amid', 'nationwide', 'jantacurfew', 'announce', 'prime', 'minister', 'narendra', 'modi', 'wake', 'covid']","['watch', 'mumbai', 'marine', 'drive', 'desert', 'today', 'people', 'choose', 'stay', 'indoors', 'amid', 'nationwide', 'jantacurfew', 'announce', 'prime', 'minister', 'narendra', 'modi', 'wake', 'covid']",0,1,,",desert",negative
252,"['upcoming', 'day', 'declare', 'name', 'people', 'test', 'positive', 'covid', 'gujarat', 'people', 'come', 'contact', 'come', 'know', 'meet', 'amp', 'take', 'proper', 'action', 'gujarat', 'deputy', 'chief', 'minister', 'nitin', 'patel', 'file', 'pic']","['upcoming', 'day', 'declare', 'name', 'people', 'test', 'positive', 'covid', 'gujarat', 'people', 'come', 'contact', 'come', 'know', 'meet', 'amp', 'take', 'proper', 'action', 'gujarat', 'deputy', 'chief', 'minister', 'nitin', 'patel', 'file', 'pic']",1,1,",proper",",positive",neutral
253,"['bihar', 'year', 'old', 'man', 'pass', 'away', 'aiims', 'patna', 'test', 'positive', 'covid', 'foreign', 'travel', 'history', 'qatar']","['bihar', 'year', 'old', 'man', 'pass', 'away', 'aiims', 'patna', 'test', 'positive', 'covid', 'foreign', 'travel', 'history', 'qatar']",0,1,,",positive",negative
254,"['year', 'old', 'man', 'pass', 'away', 'bihar', 'today', 'due', 'kidney', 'failure', 'test', 'positive', 'covid', 'munger', 'die', 'yesterday', 'aiims', 'patna', 'return', 'kolkata', 'two', 'day', 'back', 'dr', 'prabhat', 'kumar', 'singh', 'aiims', 'patna', 'bihar']","['year', 'old', 'man', 'pass', 'away', 'bihar', 'today', 'due', 'kidney', 'failure', 'test', 'positive', 'covid', 'munger', 'die', 'yesterday', 'aiims', 'patna', 'return', 'kolkata', 'two', 'day', 'back', 'dr', 'prabhat', 'kumar', 'singh', 'aiims', 'patna', 'bihar']",0,3,,",failure,positive,die",negative
255,"['himachal', 'pradesh', 'shops', 'close', 'street', 'empty', 'shimla', 'countrywide', 'janatacurfew', 'observe', 'today', 'wake', 'covid']","['himachal', 'pradesh', 'shops', 'close', 'street', 'empty', 'shimla', 'countrywide', 'janatacurfew', 'observe', 'today', 'wake', 'covid']",0,1,,",close",negative
256,"['punjab', 'cm', 'captain', 'amarinder', 'singh', 'ordered', 'statewide', 'lockdown', 'till', 'march', 'check', 'spread', 'covid', 'essential', 'govt', 'service', 'continue', 'amp', 'shop', 'sell', 'essential', 'item', 'food', 'medicine', 'etc', 'open', 'dcs', 'amp', 'ssps', 'direct', 'implement', 'restriction', 'immediately']","['punjab', 'cm', 'captain', 'amarinder', 'singh', 'ordered', 'statewide', 'lockdown', 'till', 'march', 'check', 'spread', 'covid', 'essential', 'govt', 'service', 'continue', 'amp', 'shop', 'sell', 'essential', 'item', 'food', 'medicine', 'etc', 'open', 'dcs', 'amp', 'ssps', 'direct', 'implement', 'restriction', 'immediately']",2,3,",essential,essential",",lockdown,spread,restriction",negative
257,"['delhi', 'police', 'personnel', 'near', 'barakhamba', 'road', 'offer', 'flower', 'local', 'road', 'request', 'stay', 'home', 'observe', 'countrywide', 'janatacurfew', 'today', 'covid']","['delhi', 'police', 'personnel', 'near', 'barakhamba', 'road', 'offer', 'flower', 'local', 'road', 'request', 'stay', 'home', 'observe', 'countrywide', 'janatacurfew', 'today', 'covid']",1,0,",offer",,positive
258,"['delhi', 'policemen', 'connaught', 'place', 'offer', 'flower', 'local', 'road', 'request', 'stay', 'home', 'observe', 'countrywide', 'janatacurfew', 'today', 'covid']","['delhi', 'policemen', 'connaught', 'place', 'offer', 'flower', 'local', 'road', 'request', 'stay', 'home', 'observe', 'countrywide', 'janatacurfew', 'today', 'covid']",1,0,",offer",,positive
259,"['watch', 'jammu', 'kashmir', 'police', 'doda', 'appeal', 'public', 'step', 'outside', 'home', 'jantacurfew', 'order', 'control', 'spread', 'covid']","['watch', 'jammu', 'kashmir', 'police', 'doda', 'appeal', 'public', 'step', 'outside', 'home', 'jantacurfew', 'order', 'control', 'spread', 'covid']",1,1,",appeal",",spread",neutral
260,"['jammu', 'kashmir', 'self', 'imposed', 'jantacurfew', 'observe', 'doda', 'order', 'control', 'spread', 'covid']","['jammu', 'kashmir', 'self', 'imposed', 'jantacurfew', 'observe', 'doda', 'order', 'control', 'spread', 'covid']",0,1,,",spread",negative
261,"['jharkhand', 'deserted', 'ranchi', 'railway', 'station', 'passenger', 'intercity', 'train', 'cancel', 'till', 'pm', 'today', 'view', 'jantacurfew', 'announce', 'prime', 'minister', 'narendra', 'modi', 'covid']","['jharkhand', 'deserted', 'ranchi', 'railway', 'station', 'passenger', 'intercity', 'train', 'cancel', 'till', 'pm', 'today', 'view', 'jantacurfew', 'announce', 'prime', 'minister', 'narendra', 'modi', 'covid']",0,0,,,neutral
262,"['himanta', 'biswa', 'sarma', 'assam', 'minister', 'year', 'old', 'child', 'suspect', 'covid', 'test', 'jorhat', 'medical', 'college', 'regional', 'medical', 'research', 'center', 'dibrugarh', 'find', 'negative', 'covid', 'positive', 'case', 'assam', 'far']","['himanta', 'biswa', 'sarma', 'assam', 'minister', 'year', 'old', 'child', 'suspect', 'covid', 'test', 'jorhat', 'medical', 'college', 'regional', 'medical', 'research', 'center', 'dibrugarh', 'find', 'negative', 'covid', 'positive', 'case', 'assam', 'far']",1,3,",negative",",suspect,positive,case",negative
263,"['prime', 'minister', 'narendra', 'modi', 'say', 'let', 'us', 'part', 'jantacurfew', 'add', 'tremendous', 'strength', 'fight', 'covid', 'menace', 'self', 'imposed', 'curfew', 'observe', 'till', 'pm', 'today', 'visuals', 'punjab', '\\', '\\', 'ludhiana']","['prime', 'minister', 'narendra', 'modi', 'say', 'let', 'us', 'part', 'jantacurfew', 'add', 'tremendous', 'strength', 'fight', 'covid', 'menace', 'self', 'imposed', 'curfew', 'observe', 'till', 'pm', 'today', 'visuals', 'punjab', '\\', '\\', 'ludhiana']",0,2,,",menace,curfew",negative
264,"['maharashtra', 'deserted', 'road', 'nagpur', 'follow', 'commencement', 'jantacurfew', 'today', 'prime', 'minister', 'narendra', 'modi', 'appeal', 'self', 'imposed', 'curfew', 'address', 'nation', 'th', 'march', 'covid']","['maharashtra', 'deserted', 'road', 'nagpur', 'follow', 'commencement', 'jantacurfew', 'today', 'prime', 'minister', 'narendra', 'modi', 'appeal', 'self', 'imposed', 'curfew', 'address', 'nation', 'th', 'march', 'covid']",1,1,",appeal",",curfew",neutral
265,"['embassy', 'india', 'italy', 'indian', 'student', 'compassionate', 'case', 'depart', 'india', 'special', 'air', 'india', 'flight', 'rome', 'fulfil', 'commitment', 'ensure', 'safe', 'return', 'home', 'sincere', 'fold', 'hand', 'air', 'india', 'italian', 'authority', 'covid']","['embassy', 'india', 'italy', 'indian', 'student', 'compassionate', 'case', 'depart', 'india', 'special', 'air', 'india', 'flight', 'rome', 'fulfil', 'commitment', 'ensure', 'safe', 'return', 'home', 'sincere', 'fold', 'hand', 'air', 'india', 'italian', 'authority', 'covid']",5,1,",compassionate,commitment,ensure,safe,sincere",",case",positive
266,"['indian', 'council', 'medical', 'research', 'icmr', 'issue', 'guideline', 'covid', 'test', 'private', 'laboratory', 'maximum', 'cost', 'test', 'sample', 'cap', 'rs', 'rs', 'screen', 'test', 'likely', 'case', 'amp', 'additional', 'rs', 'confirmation', 'test']","['indian', 'council', 'medical', 'research', 'icmr', 'issue', 'guideline', 'covid', 'test', 'private', 'laboratory', 'maximum', 'cost', 'test', 'sample', 'cap', 'rs', 'rs', 'screen', 'test', 'likely', 'case', 'amp', 'additional', 'rs', 'confirmation', 'test']",2,2,",guideline,screen",",issue,case",neutral
