,0,tweets,positive_words_count,negative_words_count,positive_words,negative_words,over all sentiment
162,"['pakistan', 'first', 'covid', 'casualty', 'may', 'expose', 'thousand', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'first', 'covid', 'casualty', 'may', 'expose', 'thousand', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",casualty,expose,virus",negative
163,"['statistics', 'collect', 'various', 'monitor', 'agency', 'washington', 'show', 'sunday', 'afternoon', 'united', 'states', 'total', 'confirmed', 'case', 'include', 'new', 'one', 'http', 'coronavirus']","['statistics', 'collect', 'various', 'monitor', 'agency', 'washington', 'show', 'sunday', 'afternoon', 'united', 'states', 'total', 'confirmed', 'case', 'include', 'new', 'one', 'http', 'coronavirus']",0,1,,",case",negative
164,"['national', 'institute', 'health', 'announce', 'four', 'new', 'case', 'coronavirus', 'detect', 'islamabad', 'take', 'islamabad', 'total', 'number', 'case', 'national', 'tally', 'http']","['national', 'institute', 'health', 'announce', 'four', 'new', 'case', 'coronavirus', 'detect', 'islamabad', 'take', 'islamabad', 'total', 'number', 'case', 'national', 'tally', 'http']",0,3,,",case,case,tally",negative
165,"['saudi', 'arabia', 'impose', 'day', 'curfew', 'curb', 'virus', 'spread', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'impose', 'day', 'curfew', 'curb', 'virus', 'spread', 'follow', 'live', 'update', 'coronavirus', 'http']",0,4,,",impose,curfew,virus,spread",negative
166,"['banknotes', 'carry', 'particular', 'coronavirus', 'risk', 'german', 'disease', 'expert', 'follow', 'live', 'update', 'coronavirus', 'http']","['banknotes', 'carry', 'particular', 'coronavirus', 'risk', 'german', 'disease', 'expert', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",risk",negative
167,"['coronavirus', 'update', 'us', 'third', 'high', 'number', 'confirmed', 'coronavirus', 'case', 'china', 'italy', 'http']","['coronavirus', 'update', 'us', 'third', 'high', 'number', 'confirmed', 'coronavirus', 'case', 'china', 'italy', 'http']",0,1,,",case",negative
168,"['people', 'arrest', 'jacobabad', 'violate', 'section', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'arrest', 'jacobabad', 'violate', 'section', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",arrest,violate",negative
169,"['kp', 'ban', 'inter', 'district', 'travel', 'market', 'shut', 'follow', 'live', 'update', 'coronavirus', 'http']","['kp', 'ban', 'inter', 'district', 'travel', 'market', 'shut', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",ban,shut",negative
170,"['german', 'chancellor', 'angela', 'merkel', 'quarantine', 'home', 'treat', 'doctor', 'since', 'test', 'positive', 'novel', 'coronavirus', 'http']","['german', 'chancellor', 'angela', 'merkel', 'quarantine', 'home', 'treat', 'doctor', 'since', 'test', 'positive', 'novel', 'coronavirus', 'http']",2,1,",quarantine,treat",",positive",positive
171,"['new', 'case', 'detect', 'islamabad', 'pakistan', 'tally', 'cross', 'mark', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'case', 'detect', 'islamabad', 'pakistan', 'tally', 'cross', 'mark', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,tally",negative
172,"['balochistan', 'report', 'first', 'virus', 'death', 'take', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']","['balochistan', 'report', 'first', 'virus', 'death', 'take', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",virus,death,tally",negative
173,"['sindh', 'go', 'lockdown', 'pakistan', 'covid', 'case', 'near', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'go', 'lockdown', 'pakistan', 'covid', 'case', 'near', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",lockdown,case",negative
174,"['karachi', 'sukkur', 'airports', 'close', 'domestic', 'flight', 'follow', 'live', 'update', 'coronavirus', 'http']","['karachi', 'sukkur', 'airports', 'close', 'domestic', 'flight', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",close",negative
175,"['confirm', 'case', 'punjab', 'metro', 'bus', 'service', 'suspend', 'temporarily', 'buzdar', 'follow', 'live', 'update', 'coronavirus', 'http']","['confirm', 'case', 'punjab', 'metro', 'bus', 'service', 'suspend', 'temporarily', 'buzdar', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,suspend",negative
176,"['new', 'positive', 'case', 'covid', 'report', 'kp', 'today', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'positive', 'case', 'covid', 'report', 'kp', 'today', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",positive,case",negative
177,"['restaurants', 'cafe', 'mall', 'remain', 'closed', 'week', 'islamabad', 'follow', 'live', 'update', 'coronavirus', 'http']","['restaurants', 'cafe', 'mall', 'remain', 'closed', 'week', 'islamabad', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
178,"['saudi', 'arabia', 'announce', 'new', 'case', 'total', 'case', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'announce', 'new', 'case', 'total', 'case', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,case,rise",negative
179,"['new', 'case', 'confirm', 'sindh', 'provincial', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'case', 'confirm', 'sindh', 'provincial', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,tally,rise",negative
180,"['mosque', 'islamabad', 'seal', 'foreigner', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['mosque', 'islamabad', 'seal', 'foreigner', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",seal,positive",negative
181,"['lockdown', 'sindh', 'start', 'midnight', 'cm', 'shah', 'follow', 'live', 'update', 'coronavirus', 'http']","['lockdown', 'sindh', 'start', 'midnight', 'cm', 'shah', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",lockdown",negative
182,"['collect', 'bill', 'month', 'rs', 'rs', 'sindh', 'cm', 'direct', 'ke', 'ssgc', 'follow', 'live', 'update', 'coronavirus', 'http']","['collect', 'bill', 'month', 'rs', 'rs', 'sindh', 'cm', 'direct', 'ke', 'ssgc', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
183,"['pakistan', 'fourth', 'virus', 'death', 'report', 'kp', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'fourth', 'virus', 'death', 'report', 'kp', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,death",negative
184,"['balochistan', 'govt', 'request', 'army', 'deployment', 'deal', 'coronavirus', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']","['balochistan', 'govt', 'request', 'army', 'deployment', 'deal', 'coronavirus', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
185,"['people', 'expect', 'balochistan', 'iran', 'soon', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'expect', 'balochistan', 'iran', 'soon', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
186,"['us', 'official', 'virus', 'symptom', 'arrive', 'islamabad', 'follow', 'live', 'update', 'coronavirus', 'http']","['us', 'official', 'virus', 'symptom', 'arrive', 'islamabad', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,symptom",negative
187,"['positive', 'coronavirus', 'new', 'york', 'city', 'jail', 'follow', 'live', 'update', 'coronavirus', 'http']","['positive', 'coronavirus', 'new', 'york', 'city', 'jail', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
188,"['sindh', 'requisition', 'army', 'lockdown', 'appear', 'card', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'requisition', 'army', 'lockdown', 'appear', 'card', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",lockdown",negative
189,"['punjab', 'report', 'new', 'coronavirus', 'case', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']","['punjab', 'report', 'new', 'coronavirus', 'case', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,tally",negative
190,"['sindh', 'revise', 'covid', 'case', 'figure', 'cite', 'counting', 'error', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'revise', 'covid', 'case', 'figure', 'cite', 'counting', 'error', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,error",negative
191,"['turkey', 'ban', 'people', 'chronic', 'health', 'problem', 'leave', 'home', 'part', 'ankara', '’', 'effort', 'combat', 'novel', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['turkey', 'ban', 'people', 'chronic', 'health', 'problem', 'leave', 'home', 'part', 'ankara', '’', 'effort', 'combat', 'novel', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,3,",effort",",ban,chronic,problem",negative
192,"['arrest', 'karachi', 'sell', 'sanitisers', 'component', 'exorbitant', 'rate', 'follow', 'live', 'update', 'coronavirus', 'http']","['arrest', 'karachi', 'sell', 'sanitisers', 'component', 'exorbitant', 'rate', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",arrest,exorbitant",negative
193,"['shehbaz', 'sharif', 'return', 'pakistan', 'tomorrow', 'save', 'nation', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['shehbaz', 'sharif', 'return', 'pakistan', 'tomorrow', 'save', 'nation', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",save",,positive
194,"['pakistan', 'coronavirus', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'coronavirus', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",tally,rise",negative
195,"['swiss', 'coronavirus', 'case', 'rise', 'pc', 'death', 'follow', 'live', 'update', 'coronavirus', 'http']","['swiss', 'coronavirus', 'case', 'rise', 'pc', 'death', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,rise,death",negative
196,"['punjab', 'shut', 'shopping', 'mall', 'public', 'place', 'tuesday', 'morning', 'follow', 'live', 'update', 'coronavirus', 'http']","['punjab', 'shut', 'shopping', 'mall', 'public', 'place', 'tuesday', 'morning', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",shut",negative
197,"['new', 'case', 'take', 'punjab', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'case', 'take', 'punjab', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
198,"['sindh', 'report', 'new', 'case', 'among', 'pilgrim', 'quarantine', 'sukkur', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'report', 'new', 'case', 'among', 'pilgrim', 'quarantine', 'sukkur', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",quarantine",",case",neutral
199,"['government', 'suspend', 'international', 'flight', 'come', 'pakistan', 'two', 'week', 'http', 'coronavirus']","['government', 'suspend', 'international', 'flight', 'come', 'pakistan', 'two', 'week', 'http', 'coronavirus']",0,1,,",suspend",negative
200,"['number', 'coronavirus', 'case', 'country', 'cross', 'mark', 'concerned', 'pakistani', 'citizen', 'take', 'twitter', 'urge', 'prime', 'minister', 'impose', 'lockdown', 'country', 'precautionary', 'measure', 'control', 'spread', 'coronavirus', 'http']","['number', 'coronavirus', 'case', 'country', 'cross', 'mark', 'concerned', 'pakistani', 'citizen', 'take', 'twitter', 'urge', 'prime', 'minister', 'impose', 'lockdown', 'country', 'precautionary', 'measure', 'control', 'spread', 'coronavirus', 'http']",2,4,",concerned,precautionary",",case,impose,lockdown,spread",negative
201,"['china', 'report', 'mainland', 'new', 'home', 'grown', 'case', 'disease', 'third', 'straight', 'day', 'imported', 'one', 'previous', 'hour', 'period', 'http', 'coronavirus']","['china', 'report', 'mainland', 'new', 'home', 'grown', 'case', 'disease', 'third', 'straight', 'day', 'imported', 'one', 'previous', 'hour', 'period', 'http', 'coronavirus']",0,1,,",case",negative
202,"['panic', 'cause', 'damage', 'virus', '”', 'say', 'pm', 'imran', 'khan', 'say', 'medium', 'talk', 'yesterday', 'today', '’', 'editorial', 'cartoon', 'zahoor', 'coronavirus']","['panic', 'cause', 'damage', 'virus', '”', 'say', 'pm', 'imran', 'khan', 'say', 'medium', 'talk', 'yesterday', 'today', '’', 'editorial', 'cartoon', 'zahoor', 'coronavirus']",0,3,,",panic,damage,virus",negative
203,"['spokesperson', 'pakistan', 'international', 'airlines', 'pia', 'confirm', 'national', 'carrier', 'decide', 'suspend', 'international', 'flight', 'directive', 'government', 'http', 'coronavirus']","['spokesperson', 'pakistan', 'international', 'airlines', 'pia', 'confirm', 'national', 'carrier', 'decide', 'suspend', 'international', 'flight', 'directive', 'government', 'http', 'coronavirus']",0,1,,",suspend",negative
204,"['karachi', 'airport', 'start', 'screen', 'passenger', 'domestic', 'flight', 'traveller', 'go', 'screening', 'procedure', 'board', 'disembark', 'flight', 'http', 'coronavirus']","['karachi', 'airport', 'start', 'screen', 'passenger', 'domestic', 'flight', 'traveller', 'go', 'screening', 'procedure', 'board', 'disembark', 'flight', 'http', 'coronavirus']",2,0,",screen,screening",,positive
205,"['jack', 'alibaba', 'group', 'foundation', 'donate', 'critical', 'supply', 'pakistan', 'http', 'coronavirus']","['jack', 'alibaba', 'group', 'foundation', 'donate', 'critical', 'supply', 'pakistan', 'http', 'coronavirus']",1,1,",donate",",critical",neutral
206,"['three', 'major', 'american', 'state', 'lock', 'resident', 'face', 'rapidly', 'advance', 'virus', 'storm', 'already', 'severely', 'strain', 'health', 'system', 'part', 'europe', 'http', 'coronavirus']","['three', 'major', 'american', 'state', 'lock', 'resident', 'face', 'rapidly', 'advance', 'virus', 'storm', 'already', 'severely', 'strain', 'health', 'system', 'part', 'europe', 'http', 'coronavirus']",0,2,,",virus,strain",negative
207,"['face', 'mask', 'produce', 'punjab', 'everyday', 'ppsh', 'secretary', 'follow', 'live', 'update', 'coronavirus', 'http']","['face', 'mask', 'produce', 'punjab', 'everyday', 'ppsh', 'secretary', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
208,"['pia', 'suspend', 'international', 'flight', 'till', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']","['pia', 'suspend', 'international', 'flight', 'till', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",suspend",negative
209,"['sindh', 'government', 'set', 'bed', 'isolation', 'facility', 'karachi', '\\', '\\', 'expo', 'centre', 'would', 'urge', 'dear', 'citizen', 'quarantine', 'isolate', 'tweet', 'sindh', 'government', 'spokesperson', 'murtaza', 'wahab', 'http', 'coronavirus']","['sindh', 'government', 'set', 'bed', 'isolation', 'facility', 'karachi', '\\', '\\', 'expo', 'centre', 'would', 'urge', 'dear', 'citizen', 'quarantine', 'isolate', 'tweet', 'sindh', 'government', 'spokesperson', 'murtaza', 'wahab', 'http', 'coronavirus']",2,2,",facility,quarantine",",isolation,isolate",neutral
210,"['far', 'case', 'coronavirus', 'report', 'pakistan', 'recover', 'dead', 'coronavirus']","['far', 'case', 'coronavirus', 'report', 'pakistan', 'recover', 'dead', 'coronavirus']",1,2,",recover",",case,dead",negative
211,"['increase', 'sanction', 'iran', 'us', 'inhuman', 'condemnable', 'shireen', 'mazari', 'follow', 'live', 'update', 'coronavirus', 'http']","['increase', 'sanction', 'iran', 'us', 'inhuman', 'condemnable', 'shireen', 'mazari', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",inhuman,condemnable",negative
212,"['fact', 'check', 'delivery', 'boy', 'viral', 'video', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['fact', 'check', 'delivery', 'boy', 'viral', 'video', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
213,"['community', 'health', 'centre', 'akuh', 'temporarily', 'close', 'screening', 'test', 'follow', 'live', 'update', 'coronavirus', 'http']","['community', 'health', 'centre', 'akuh', 'temporarily', 'close', 'screening', 'test', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",screening",",close",neutral
214,"['“', 'know', 'fact', '’', 'make', 'false', 'assumption', '”', 'four', 'minute', 'video', 'title', 'karo', 'na', 'awareness', 'generate', 'view', 'within', 'hour', 'youtube', 'http', 'ehtiyatcorona', 'coronavirus']","['“', 'know', 'fact', '’', 'make', 'false', 'assumption', '”', 'four', 'minute', 'video', 'title', 'karo', 'na', 'awareness', 'generate', 'view', 'within', 'hour', 'youtube', 'http', 'ehtiyatcorona', 'coronavirus']",1,0,",awareness",,positive
215,"['government', 'exempt', 'import', 'diagnostic', 'support', 'personal', 'protective', 'equipment', 'duty', 'tax', 'period', 'three', 'month', 'order', 'reduce', 'rise', 'price', 'domestic', 'market', 'http', 'coronavirus']","['government', 'exempt', 'import', 'diagnostic', 'support', 'personal', 'protective', 'equipment', 'duty', 'tax', 'period', 'three', 'month', 'order', 'reduce', 'rise', 'price', 'domestic', 'market', 'http', 'coronavirus']",2,1,",support,protective",",rise",positive
216,"['prime', 'minister', 'imran', 'khan', 'call', 'international', 'community', 'remove', 'sanction', 'iran', 'enable', 'neighbouring', 'country', 'good', 'deal', 'novel', 'coronavirus', 'crisis', 'http']","['prime', 'minister', 'imran', 'khan', 'call', 'international', 'community', 'remove', 'sanction', 'iran', 'enable', 'neighbouring', 'country', 'good', 'deal', 'novel', 'coronavirus', 'crisis', 'http']",1,1,",good",",crisis",neutral
217,"['karachi', 'expo', 'centre', 'turn', 'field', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']","['karachi', 'expo', 'centre', 'turn', 'field', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
218,"['balochistan', 'covid', 'tally', 'rise', 'new', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['balochistan', 'covid', 'tally', 'rise', 'new', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",tally,rise,case",negative
219,"['hope', 'wuhan', 'report', 'new', 'case', 'first', 'time', 'since', 'outbreak', 'follow', 'live', 'update', 'coronavirus', 'http']","['hope', 'wuhan', 'report', 'new', 'case', 'first', 'time', 'since', 'outbreak', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,outbreak",negative
220,"['shopkeeper', 'arrest', 'karachi', 'open', 'shop', 'despite', 'govt', 'order', 'follow', 'live', 'update', 'coronavirus', 'http']","['shopkeeper', 'arrest', 'karachi', 'open', 'shop', 'despite', 'govt', 'order', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",arrest",negative
221,"['karachi', 'case', 'due', 'local', 'transmission', 'follow', 'live', 'update', 'coronavirus', 'http']","['karachi', 'case', 'due', 'local', 'transmission', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
222,"['new', 'case', 'emerge', 'karachi', 'take', 'sindh', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'case', 'emerge', 'karachi', 'take', 'sindh', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
223,"['sindh', 'cm', 'hint', 'province', 'wide', 'lockdown', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'cm', 'hint', 'province', 'wide', 'lockdown', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",lockdown",negative
224,"['panic', 'dangerous', 'corona', 'say', 'pm', 'imran', 'follow', 'live', 'update', 'coronavirus', 'http']","['panic', 'dangerous', 'corona', 'say', 'pm', 'imran', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",panic,dangerous",negative
225,"['pm', 'imran', 'call', 'sanction', 'iran', 'lift', 'follow', 'live', 'update', 'coronavirus', 'http']","['pm', 'imran', 'call', 'sanction', 'iran', 'lift', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
226,"['notification', 'issue', 'cii', 'call', 'people', 'give', 'alms', 'daily', 'wage', 'worker', 'labourer', 'add', 'good', 'distribute', 'alms', 'soon', 'possible', 'http', 'coronavirus']","['notification', 'issue', 'cii', 'call', 'people', 'give', 'alms', 'daily', 'wage', 'worker', 'labourer', 'add', 'good', 'distribute', 'alms', 'soon', 'possible', 'http', 'coronavirus']",2,1,",good,distribute",",issue",positive
227,"['case', 'report', 'punjab', 'follow', 'live', 'update', 'coronavirus', 'http']","['case', 'report', 'punjab', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
228,"['mosques', 'sri', 'lanka', 'shut', 'indefinitely', 'friday', 'island', 'set', 'impose', 'countrywide', 'curfew', 'weekend', 'south', 'asian', 'country', 'step', 'effort', 'check', 'spread', 'covid', 'case', 'http', 'coronavirus']","['mosques', 'sri', 'lanka', 'shut', 'indefinitely', 'friday', 'island', 'set', 'impose', 'countrywide', 'curfew', 'weekend', 'south', 'asian', 'country', 'step', 'effort', 'check', 'spread', 'covid', 'case', 'http', 'coronavirus']",1,5,",effort",",shut,impose,curfew,spread,case",negative
229,"['citizens', 'urge', 'distribute', 'zakat', 'wait', 'ramazan', 'follow', 'live', 'update', 'coronavirus', 'http']","['citizens', 'urge', 'distribute', 'zakat', 'wait', 'ramazan', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",distribute",,positive
230,"['according', 'intercept', 'big', 'healthcare', 'company', 'stand', 'gain', 'billion', 'dollar', 'emergency', 'spending', 'pandemic', 'bank', 'investor', 'invest', 'http', 'coronavirus']","['according', 'intercept', 'big', 'healthcare', 'company', 'stand', 'gain', 'billion', 'dollar', 'emergency', 'spending', 'pandemic', 'bank', 'investor', 'invest', 'http', 'coronavirus']",1,2,",gain",",emergency,pandemic",negative
231,"['users', 'send', 'text', 'get', 'updated', 'information', 'late', 'number', 'mythbusters', 'protective', 'measure', 'answer', 'coronavirus', 'related', 'question', 'http', 'coronavirus']","['users', 'send', 'text', 'get', 'updated', 'information', 'late', 'number', 'mythbusters', 'protective', 'measure', 'answer', 'coronavirus', 'related', 'question', 'http', 'coronavirus']",1,0,",protective",,positive
232,"['president', 'alvi', 'performs', 'jummah', 'home', 'ask', 'nation', 'follow', 'live', 'update', 'coronavirus', 'http']","['president', 'alvi', 'performs', 'jummah', 'home', 'ask', 'nation', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
233,"['sri', 'lanka', 'impose', 'national', 'curfew', 'south', 'asia', 'accelerate', 'coronavirus', 'battle', 'follow', 'live', 'update', 'coronavirus', 'http']","['sri', 'lanka', 'impose', 'national', 'curfew', 'south', 'asia', 'accelerate', 'coronavirus', 'battle', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",impose,curfew",negative
234,"['sindh', 'health', 'department', 'look', 'hire', 'doctor', 'fight', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'health', 'department', 'look', 'hire', 'doctor', 'fight', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
235,"['investors', 'bank', 'pressure', 'pharmaceutical', 'company', 'raise', 'drug', 'price', 'follow', 'live', 'update', 'coronavirus', 'http']","['investors', 'bank', 'pressure', 'pharmaceutical', 'company', 'raise', 'drug', 'price', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",pressure",negative
236,"['chloroquine', 'synthetic', 'form', 'quinine', 'use', 'treat', 'malaria', 'since', 'drug', 'recently', 'use', 'treat', 'coronavirus', 'patient', 'china', 'france', 'researcher', 'say', 'show', 'great', 'promise', 'http']","['chloroquine', 'synthetic', 'form', 'quinine', 'use', 'treat', 'malaria', 'since', 'drug', 'recently', 'use', 'treat', 'coronavirus', 'patient', 'china', 'france', 'researcher', 'say', 'show', 'great', 'promise', 'http']",4,0,",treat,treat,great,promise",,positive
237,"['rare', 'gesture', 'pakistan', 'peoples', 'party', 'ppp', 'chairman', 'bila', '\\', '\\', 'xadwal', 'bhu', '\\', '\\', 'xadtto', 'zardari', 'thursday', 'announce', '“', 'criticism', 'policy', '”', 'prime', 'minis', '\\', '\\', 'xadter', 'imran', 'khan', 'government', 'response', 'coronavirus', 'pandemic', 'http']","['rare', 'gesture', 'pakistan', 'peoples', 'party', 'ppp', 'chairman', 'bila', '\\', '\\', 'xadwal', 'bhu', '\\', '\\', 'xadtto', 'zardari', 'thursday', 'announce', '“', 'criticism', 'policy', '”', 'prime', 'minis', '\\', '\\', 'xadter', 'imran', 'khan', 'government', 'response', 'coronavirus', 'pandemic', 'http']",0,2,,",criticism,pandemic",negative
238,"['spokesperson', 'makkah', 'grand', 'mosque', 'prophet', 'mosque', 'say', 'prayer', 'suspend', 'outer', 'square', 'mosque', 'precautionary', 'measure', 'stop', 'spread', 'coronavirus', 'http']","['spokesperson', 'makkah', 'grand', 'mosque', 'prophet', 'mosque', 'say', 'prayer', 'suspend', 'outer', 'square', 'mosque', 'precautionary', 'measure', 'stop', 'spread', 'coronavirus', 'http']",2,2,",grand,precautionary",",suspend,spread",neutral
239,"['sindh', 'government', '\\', '\\', 'spokesperson', 'murtaza', 'wahab', 'say', 'availability', 'kit', 'issue', 'dearth', 'resource', 'limit', 'testing', 'capacity', 'enough', 'microbiologist', 'screen', 'entire', 'population', 'sindh', 'say', 'coronavirus']","['sindh', 'government', '\\', '\\', 'spokesperson', 'murtaza', 'wahab', 'say', 'availability', 'kit', 'issue', 'dearth', 'resource', 'limit', 'testing', 'capacity', 'enough', 'microbiologist', 'screen', 'entire', 'population', 'sindh', 'say', 'coronavirus']",2,3,",enough,screen",",issue,dearth,limit",negative
240,"['executives', 'pharmaceutical', 'industry', 'say', 'expect', 'take', 'month', 'roll', 'coronavirus', 'vaccine', 'http']","['executives', 'pharmaceutical', 'industry', 'say', 'expect', 'take', 'month', 'roll', 'coronavirus', 'vaccine', 'http']",0,0,,,neutral
241,"['australian', 'cricket', 'great', 'shane', 'warne', 'halt', 'production', 'gin', 'distillery', 'co', 'owns', 'make', 'medical', 'grade', 'hand', 'sanitiser', 'hospital', 'challenging', 'time', 'http', 'coronavirus']","['australian', 'cricket', 'great', 'shane', 'warne', 'halt', 'production', 'gin', 'distillery', 'co', 'owns', 'make', 'medical', 'grade', 'hand', 'sanitiser', 'hospital', 'challenging', 'time', 'http', 'coronavirus']",1,1,",great",",challenging",neutral
242,"['prime', 'minister', 'imran', 'khan', 'decide', 'form', 'joint', 'parliamentary', 'committee', 'treasury', 'opposition', 'member', 'seek', 'opposition', '’', 'support', 'fight', 'novel', 'coronavirus', 'http']","['prime', 'minister', 'imran', 'khan', 'decide', 'form', 'joint', 'parliamentary', 'committee', 'treasury', 'opposition', 'member', 'seek', 'opposition', '’', 'support', 'fight', 'novel', 'coronavirus', 'http']",1,2,",support",",opposition,opposition",negative
243,"['sindh', 'health', 'minister', 'dr', 'azra', 'fazal', 'pechuho', 'confirm', 'death', 'year', 'old', 'coronavirus', 'patient', 'sindh', 'patient', 'resident', 'karachi', 'cancer', 'survivor', 'diabetes', 'hypertension', 'travel', 'contact', 'history', 'http']","['sindh', 'health', 'minister', 'dr', 'azra', 'fazal', 'pechuho', 'confirm', 'death', 'year', 'old', 'coronavirus', 'patient', 'sindh', 'patient', 'resident', 'karachi', 'cancer', 'survivor', 'diabetes', 'hypertension', 'travel', 'contact', 'history', 'http']",1,2,",survivor",",death,cancer",negative
244,"['saudi', 'arabia', 'suspend', 'domestic', 'flight', 'bus', 'train', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'arabia', 'suspend', 'domestic', 'flight', 'bus', 'train', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",suspend",negative
245,"['first', 'death', 'report', 'sindh', 'follow', 'live', 'update', 'coronavirus', 'http']","['first', 'death', 'report', 'sindh', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",death",negative
